sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
基隆,基隆市,30,,良好,0.3,0.18,33.4,32.9,7,0,3,4.1,1,2.5,88,"2024-05-20 08:00",,0.1,0.6,6,0,121.760056,25.129167,1
屏東(枋山),屏東縣,35,,良好,0.1,0.12,35.4,38.4,11,3,3,3.2,0.2,1.9,70,"2024-05-20 07:00",,0.1,4.1,14,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,68,細懸浮微粒,普通,0.1,0.38,17.6,18.8,44,26,13.9,16.2,2.2,0.9,50,"2024-05-20 07:00",,0.3,22.6,33,0,120.65525382,24.39017512,312
新北(樹林),新北市,26,,良好,0.1,0.26,5.7,8.9,16,14,9.6,16.4,6.7,0.5,134,"2024-05-20 07:00",,0.1,8,14,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,54,細懸浮微粒,普通,1.4,0.21,47.7,42.8,42,19,4.8,6.1,1.3,0.8,51,"2024-05-20 07:00",,0.1,16.8,31,1,120.37722,22.35222,204
臺南（麻豆）,臺南市,89,細懸浮微粒,普通,0.9,0.27,15.5,19.6,53,25,9,10.3,1.3,0.8,354,"2024-05-20 07:00",,0.2,31.1,58,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,94,細懸浮微粒,普通,1,0.39,9.7,21.2,43,29,14.1,16.3,2.2,0.7,7,"2024-05-20 07:00",,0.3,32.8,48,1,120.24535,22.87985556,202
彰化（員林）,彰化縣,98,細懸浮微粒,普通,2.1,0.48,15.6,14.6,49,34,10.9,12.5,1.6,0.3,353,"2024-05-20 07:00",,0.4,34.5,58,2,120.56373,23.96117,201
大城,彰化縣,31,,良好,1.4,0.12,29.6,34.1,25,10,6.7,7.7,1,3.8,37,"2024-05-20 07:00",,0.1,8.9,27,1,120.26964167,23.85493056,85
富貴角,新北市,34,,良好,0,0.08,39.4,37.8,5,1,2.6,2.7,0.1,6.8,92,"2024-05-20 07:00",,0,0.5,6,0,121.53656894,25.29681695,84
麥寮,雲林縣,34,,良好,0.4,0.2,24.4,22.2,26,15,7,7.9,0.9,3.2,2,"2024-05-20 07:00",,0.1,10.5,26,1,120.251825,23.753506,83
關山,臺東縣,19,,良好,1.1,0.16,8.1,12.1,19,6,3.4,3.9,0.5,1.1,85,"2024-05-20 07:00",,0.1,6,15,0,121.161933,23.045083,80
馬公,澎湖縣,36,,良好,1.1,0.14,35,39.8,22,8,2.6,3.6,1,3.4,32,"2024-05-20 07:00",,0.1,7.7,22,0,119.566158,23.569031,78
金門,金門縣,37,,良好,0.9,0.21,26.2,25.0,16,11,8.3,9.1,0.8,2,4,"2024-05-20 07:00",,0.2,11.5,21,1,118.312256,24.432133,77
馬祖,連江縣,44,,良好,0.8,0.29,36.8,36.5,24,20,6.5,7.4,0.8,3.8,337,"2024-05-20 07:00",,0.2,13.5,26,0,119.93149378,26.15188416,75
埔里,南投縣,80,細懸浮微粒,普通,1.2,0.32,16,20.6,31,24,5.7,7.8,2,0.7,151,"2024-05-20 07:00",,0.3,27.2,36,1,120.967903,23.968842,72
復興,高雄市,82,細懸浮微粒,普通,1,0.44,36,37.7,44,25,11.4,13.5,2.1,0.9,125,"2024-05-20 07:00",,0.3,28,45,1,120.312017,22.608711,71
永和,新北市,26,,良好,1.1,0.36,22.6,28.1,4,3,10.3,12.9,2.6,0.9,87,"2024-05-20 07:00",,0.2,2.7,3,0,121.516306,25.017,70
竹山,南投縣,61,細懸浮微粒,普通,0.8,0.25,12,13.7,18,14,9.1,11.1,1.9,0.8,77,"2024-05-20 07:00",,0.2,19.6,25,1,120.677306,23.756389,69
中壢,桃園市,40,,良好,2.3,1.16,5.6,15.6,18,9,24,66.9,42.9,0.3,277,"2024-05-20 07:00",,0.5,6.9,14,1,121.221667,24.953278,68
三重,新北市,38,,良好,1,0.61,15.1,22.8,7,5,23.6,46.1,22.4,-,-,"2024-05-20 07:00",,0.3,4,6,0,121.493806,25.072611,67
冬山,宜蘭縣,22,,良好,0.1,0.19,8.9,10.3,11,8,5.1,7.5,2.4,1.4,288,"2024-05-20 07:00",,0.2,6.7,13,0,121.792928,24.632203,66
宜蘭,宜蘭縣,18,,良好,2.2,0.21,11.3,19.6,14,1,5.7,7.1,1.4,0.6,233,"2024-05-20 07:00",,0.1,2.7,10,1,121.746394,24.747917,65
陽明,臺北市,32,,良好,0.8,0.14,34.9,35.1,5,4,1.4,1.9,0.4,1.6,160,"2024-05-20 07:00",,0.1,2.2,4,0,121.529583,25.182722,64
花蓮,花蓮縣,28,,良好,0.7,0.22,12.4,15.6,10,7,3,4.9,1.9,1.5,209,"2024-05-20 07:00",,0.2,8.5,11,0,121.599769,23.971306,63
臺東,臺東縣,23,,良好,0.4,0.16,21.5,25.9,12,4,2.3,3,0.6,0.4,308,"2024-05-20 07:00",,0.1,3.6,13,0,121.15045,22.755358,62
恆春,屏東縣,34,,良好,0.8,0.12,37.5,37.6,6,6,0.6,1.4,0.7,7.7,39,"2024-05-20 07:00",,0.1,5.1,7,0,120.788928,21.958069,61
潮州,屏東縣,67,細懸浮微粒,普通,1,0.3,21.5,29.5,42,26,5.2,6.3,1,0.4,267,"2024-05-20 07:00",,0.2,21.8,39,2,120.561175,22.523108,60
屏東,屏東縣,69,細懸浮微粒,普通,1.3,0.36,27.2,37.6,52,26,8.9,9.9,1,1.2,44,"2024-05-20 07:00",,0.2,22.8,45,1,120.488033,22.673081,59
小港,高雄市,77,細懸浮微粒,普通,1.5,0.41,21.6,31.9,42,29,19.6,21.6,2,1.3,70,"2024-05-20 07:00",,0.3,25.9,41,2,120.337736,22.565833,58
前鎮,高雄市,83,細懸浮微粒,普通,2.4,0.44,33.3,35.7,48,26,14.2,15.6,1.3,0.4,347,"2024-05-20 07:00",,0.3,28.4,48,2,120.30833356,22.6044507,57
前金,高雄市,80,細懸浮微粒,普通,1.3,0.38,37.9,40.4,45,19,10.5,11.4,0.9,0.6,24,"2024-05-20 07:00",,0.3,27.4,58,1,120.28676111,22.63390278,56
左營,高雄市,106,細懸浮微粒,對敏感族群不健康,2.1,0.52,22.8,29.9,62,29,23.7,26.3,2.5,1.2,68,"2024-05-20 07:00",,0.4,37.6,70,1,120.292917,22.674861,54
楠梓,高雄市,69,細懸浮微粒,普通,1.7,0.36,25.2,30.7,43,20,20.3,22.5,2.1,1.1,35,"2024-05-20 07:00",,0.3,22.7,48,1,120.328289,22.733667,53
林園,高雄市,65,細懸浮微粒,普通,1,0.34,24,43.0,69,29,9.2,9.6,0.3,0.7,43,"2024-05-20 07:00",,0.2,21.2,51,1,120.41175,22.4795,52
大寮,高雄市,76,細懸浮微粒,普通,1.5,0.36,20.3,35.2,58,29,14,15.4,1.4,0.7,105,"2024-05-20 07:00",,0.2,25.5,48,2,120.425311,22.56413611,51
鳳山,高雄市,67,細懸浮微粒,普通,1.8,0.42,33,34.6,43,19,10.2,10.9,0.7,0.4,69,"2024-05-20 07:00",,0.3,21.8,45,1,120.357422,22.628126,50
仁武,高雄市,82,細懸浮微粒,普通,1.1,0.33,34.7,36.8,43,24,11.9,12.7,0.7,0.7,89,"2024-05-20 07:00",,0.3,28.2,46,1,120.332631,22.689056,49
橋頭,高雄市,93,細懸浮微粒,普通,1.5,0.39,14.8,27.1,45,27,22,25,2.9,1.6,15,"2024-05-20 07:00",,0.3,32.7,51,2,120.305689,22.757506,48
美濃,高雄市,61,細懸浮微粒,普通,1,0.34,28.6,36.7,34,19,6.1,6.8,0.7,0.4,45,"2024-05-20 07:00",,0.3,19.5,33,1,120.530542,22.883583,47
臺南,臺南市,121,細懸浮微粒,對敏感族群不健康,2.2,0.4,20.8,28.5,74,45,15.3,16.9,1.6,0.2,16,"2024-05-20 07:00",,0.3,43.2,69,1,120.21947897,22.98928311,46
安南,臺南市,112,細懸浮微粒,對敏感族群不健康,1,0.35,13.8,19.4,69,36,16.9,19.2,2.2,1.2,345,"2024-05-20 07:00",,0.3,39.6,71,1,120.2175,23.048197,45
善化,臺南市,117,細懸浮微粒,對敏感族群不健康,1.4,0.42,12.2,16.7,79,42,10.4,12.2,1.7,1.6,3,"2024-05-20 07:00",,0.3,41.5,77,1,120.29740529,23.11337642,44
新營,臺南市,94,細懸浮微粒,普通,1.4,0.34,9.9,17.0,71,31,11.6,14.4,2.7,0.5,22,"2024-05-20 07:00",,0.3,32.8,69,2,120.31725,23.305633,43
嘉義,嘉義市,104,細懸浮微粒,對敏感族群不健康,12.8,0.42,14.9,18.8,67,42,12.3,14.2,1.8,1.5,22,"2024-05-20 07:00",,0.3,36.5,54,6,120.44125148,23.46477865,42
臺西,雲林縣,34,,良好,1.3,0.2,27.7,24.4,38,12,10,11,1,3.9,28,"2024-05-20 07:00",,0.1,9.7,34,1,120.19933333,23.702175,41
朴子,嘉義縣,55,細懸浮微粒,普通,0.9,0.19,16.6,20.7,42,16,7.8,9.5,1.6,0.6,49,"2024-05-20 07:00",,0.1,17.2,40,1,120.2478,23.46538,40
新港,嘉義縣,85,細懸浮微粒,普通,2.4,0.33,13.1,17.3,64,37,8.3,10.2,1.9,0.7,77,"2024-05-20 07:00",,0.2,29.5,56,2,120.345531,23.554839,39
崙背,雲林縣,86,細懸浮微粒,普通,0.7,0.34,6,11.2,82,38,10.5,14.3,3.8,0.6,27,"2024-05-20 07:00",,0.2,29.9,56,1,120.348742,23.757547,38
斗六,雲林縣,68,細懸浮微粒,普通,1.3,0.29,10.6,16.4,31,20,10.2,13.1,2.9,0.4,64,"2024-05-20 07:00",,0.3,22.3,36,2,120.544994,23.711853,37
南投,南投縣,66,細懸浮微粒,普通,0.6,0.28,8.3,16.2,31,18,8.3,10.7,2.4,0.9,164,"2024-05-20 07:00",,0.2,21.6,34,0,120.685306,23.913,36
二林,彰化縣,94,細懸浮微粒,普通,1.3,0.31,7.9,8.5,65,35,8.7,10.4,1.7,1.5,9,"2024-05-20 07:00",,0.3,33.1,57,2,120.409653,23.925175,35
線西,彰化縣,53,細懸浮微粒,普通,1.1,0.18,19.9,21.6,29,9,12.1,12.6,0.4,2.7,5,"2024-05-20 07:00",,0.2,16.5,39,1,120.469061,24.131672,34
彰化,彰化縣,79,細懸浮微粒,普通,1.5,0.41,16.9,21.2,49,27,16.6,19,2.4,1.5,6,"2024-05-20 07:00",,0.3,26.8,46,2,120.541519,24.066,33
西屯,臺中市,86,細懸浮微粒,普通,1.2,0.43,15.4,20.6,55,31,20,21.9,1.9,1.2,55,"2024-05-20 07:00",,0.4,29.7,50,1,120.616917,24.162197,32
忠明,臺中市,76,細懸浮微粒,普通,1.1,0.39,24.9,31.8,42,26,11.6,13,1.3,0.6,23,"2024-05-20 07:00",,0.3,25.8,42,1,120.641092,24.151958,31
大里,臺中市,80,細懸浮微粒,普通,1,0.42,11.3,18.9,41,26,12.3,14.2,1.8,1.8,243,"2024-05-20 07:00",,0.3,27.3,42,1,120.67844444,24.09961111,30
沙鹿,臺中市,85,細懸浮微粒,普通,1,0.39,17.3,22.0,39,31,13.8,15.5,1.6,2,8,"2024-05-20 07:00",,0.4,29.2,45,1,120.568794,24.225628,29
豐原,臺中市,76,細懸浮微粒,普通,0.4,0.36,18.8,30.0,31,25,11.2,13.1,1.9,0.8,17,"2024-05-20 07:00",,0.3,25.7,37,1,120.74252414,24.25699731,28
三義,苗栗縣,61,細懸浮微粒,普通,1.2,0.3,36.1,34.2,28,19,6.7,8.2,1.5,1.2,17,"2024-05-20 07:00",,0.2,19.6,28,1,120.75956754,24.38248443,27
苗栗,苗栗縣,64,細懸浮微粒,普通,1.1,0.25,18.4,29.1,26,21,10.4,12.2,1.8,0.7,138,"2024-05-20 07:00",,0.2,20.7,25,1,120.82011468,24.56499183,26
頭份,苗栗縣,60,細懸浮微粒,普通,1.3,0.31,11.1,21.2,29,15,9,11.3,2.3,1.3,73,"2024-05-20 07:00",,0.2,19.1,30,1,120.89869286,24.69690679,25
新竹,新竹市,43,,良好,0.5,0.38,7.8,19.8,25,15,11.1,12.9,1.8,1.1,63,"2024-05-20 07:00",,0.2,13.2,20,0,120.97236752,24.8056356,24
竹東,新竹縣,38,,良好,0.4,0.26,7.4,13.8,17,13,6.2,8,1.8,0.3,155,"2024-05-20 07:00",,0.1,11.8,15,0,121.08895493,24.74091408,23
湖口,新竹縣,38,,良好,0.2,0.28,6,12.3,12,8,15.3,19.9,4.5,0.6,114,"2024-05-20 07:00",,0.2,11.7,12,,121.03886894,24.90009696,22
龍潭,桃園市,22,,良好,0.5,0.24,11.2,18.0,19,5,13.4,17,3.5,0.8,81,"2024-05-20 07:00",,0.1,6.5,16,1,121.21645772,24.86400048,21
平鎮,桃園市,20,,良好,1,0.23,20.7,22.2,11,3,8,9.7,1.7,0.7,102,"2024-05-20 07:00",,0.2,3.3,10,0,121.203986,24.952786,20
觀音,桃園市,30,,良好,0.3,0.21,14.8,19.2,16,13,13.5,17.7,4.1,0.7,130,"2024-05-20 07:00",,0.1,9.2,11,1,121.08283092,25.03556747,19
大園,桃園市,32,,良好,1.2,0.22,13.3,22.9,8,1,19,22.1,3.1,0.4,154,"2024-05-20 07:00",,0.1,3.1,6,1,121.20251473,25.06100357,18
桃園,桃園市,24,,良好,3.4,0.27,20.2,26.5,10,5,10.2,11.8,1.5,1.1,67,"2024-05-20 07:00",,0.2,4.9,7,1,121.30500531,24.9947107,17
大同,臺北市,38,,良好,0.5,0.57,14.1,26.8,16,6,23,40.6,17.6,-,-,"2024-05-20 07:00",,0.3,6.4,9,1,121.51342074,25.06331455,16
松山,臺北市,25,,良好,0.5,0.18,22.5,27.7,7,7,8.8,11,2.1,1.6,64,"2024-05-20 07:00",,0.1,6.3,5,0,121.578611,25.05,15
古亭,臺北市,26,,良好,1,0.18,23.3,28.0,4,4,8.2,9.1,0.9,0.8,55,"2024-05-20 07:00",,0.1,4.2,5,1,121.529556,25.020608,14
萬華,臺北市,29,,良好,0.3,0.23,26.4,31.6,7,5,9.6,11.1,1.5,2,92,"2024-05-20 07:00",,0.2,5,7,0,121.507972,25.046503,13
中山,臺北市,27,,良好,0.7,0.25,23,29.6,6,1,10,11.4,1.4,1.9,126,"2024-05-20 07:00",,0.1,2.7,7,0,121.526528,25.062361,12
士林,臺北市,31,,良好,0.3,0.15,31.3,34.7,5,6,4.4,5.2,0.8,0.7,42,"2024-05-20 07:00",,0.1,5,4,0,121.51666356,25.10334003,11
淡水,新北市,32,,良好,0.6,0.28,24.8,35.6,15,2,7.6,8.7,1,1.3,140,"2024-05-20 07:00",,0.1,1.9,8,0,121.449239,25.1645,10
林口,新北市,30,,良好,0.3,0.19,25.3,32.3,5,2,10.7,13.9,3.1,2.3,122,"2024-05-20 07:00",,0.1,2.9,4,0,121.36548982,25.07798949,9
菜寮,新北市,30,,良好,0.5,0.23,29.6,33.0,9,3,6.9,7.2,0.2,2,106,"2024-05-20 07:00",,0.1,4.5,7,0,121.481028,25.06895,8
新莊,新北市,28,,良好,0.1,0.19,26.1,30.8,1,6,6.8,9.1,2.2,2.1,76,"2024-05-20 07:00",,0.1,5.2,1,0,121.4325,25.037972,7
板橋,新北市,25,,良好,0.5,0.23,21.4,27.4,5,0,10.1,11.4,1.3,1.5,100,"2024-05-20 07:00",,0.2,1.3,6,0,121.458667,25.012972,6
土城,新北市,25,,良好,0.7,0.24,20.7,27.6,10,5,6.7,7.7,1,1,351,"2024-05-20 07:00",,0.1,6.3,10,0,121.451861,24.982528,5
新店,新北市,27,,良好,1.4,0.22,19.8,29.6,10,6,6.9,8.9,2,1.4,148,"2024-05-20 07:00",,0.1,5.9,7,0,121.537778,24.977222,4
萬里,新北市,19,,良好,0.6,0.13,37,21.4,6,4,3.6,4.2,0.6,2.2,75,"2024-05-20 07:00",,0.1,1.3,5,0,121.689881,25.179667,3
汐止,新北市,26,,良好,0,0.2,22.1,28.2,8,4,9.2,10.3,1,1.8,54,"2024-05-20 07:00",,0.1,4,6,0,121.64081,25.06624,2
基隆,基隆市,31,,良好,0.2,0.15,34.7,33.1,12,1,1.6,2.4,0.7,1.5,89,"2024-05-20 07:00",,0.1,0.7,5,0,121.760056,25.129167,1
屏東(枋山),屏東縣,35,,良好,0.1,0.13,33.8,38.8,17,5,4.4,4.5,0.1,1.8,72,"2024-05-20 06:00",,0.1,4.5,15,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,66,細懸浮微粒,普通,0,0.36,9.5,19.7,29,21,18.5,21.3,2.7,0.6,46,"2024-05-20 06:00",,0.3,21.7,31,0,120.65525382,24.39017512,312
新北(樹林),新北市,22,,良好,0,0.19,7.4,9.4,18,6,5.2,6.1,0.8,0.2,117,"2024-05-20 06:00",,0.1,6.7,14,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,49,,良好,1.2,0.23,41.8,44.0,46,26,8,9.4,1.3,0.9,47,"2024-05-20 06:00",,0.1,15.2,26,1,120.37722,22.35222,204
臺南（麻豆）,臺南市,92,細懸浮微粒,普通,0.8,0.25,14.4,21.9,53,26,11.4,12.2,0.8,0.2,358,"2024-05-20 06:00",,0.2,32.2,60,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,93,細懸浮微粒,普通,1,0.36,13.3,24.6,43,30,13.9,14.8,0.9,0.8,55,"2024-05-20 06:00",,0.3,32.5,48,1,120.24535,22.87985556,202
彰化（員林）,彰化縣,101,細懸浮微粒,對敏感族群不健康,2.3,0.38,13.5,15.7,56,29,10.6,11.1,0.5,0.4,7,"2024-05-20 06:00",,0.4,35.5,61,2,120.56373,23.96117,201
大城,彰化縣,32,,良好,1.1,0.15,30.6,35.5,30,14,6.2,7.1,0.8,2.9,30,"2024-05-20 06:00",,0.1,9,28,1,120.26964167,23.85493056,85
富貴角,新北市,34,,良好,0,0.08,40.3,37.4,4,0,0.9,0.9,0,6.8,91,"2024-05-20 06:00",,0,0.7,6,0,121.53656894,25.29681695,84
麥寮,雲林縣,31,,良好,0.2,0.15,23.3,23.2,27,12,5.8,6.2,0.4,1.5,352,"2024-05-20 06:00",,0.1,9.5,26,1,120.251825,23.753506,83
關山,臺東縣,19,,良好,1,0.14,10.2,14.0,15,6,2.8,3,0.2,1.1,358,"2024-05-20 06:00",,0.1,5.9,14,0,121.161933,23.045083,80
馬公,澎湖縣,38,,良好,1.3,0.14,34.9,41.6,26,10,2.5,3.3,0.8,3.1,19,"2024-05-20 06:00",,0.1,7.5,22,0,119.566158,23.569031,78
金門,金門縣,38,,良好,0.6,0.19,29.3,26.1,14,9,7.1,7.8,0.6,1.6,14,"2024-05-20 06:00",,0.2,11.7,22,1,118.312256,24.432133,77
馬祖,連江縣,39,,良好,0.9,0.44,33.3,36.8,28,10,6.4,7,0.5,3.1,339,"2024-05-20 06:00",,0.2,11.9,26,0,119.93149378,26.15188416,75
埔里,南投縣,80,細懸浮微粒,普通,1.1,0.32,13.3,23.5,35,29,5.2,6.6,1.4,1.2,146,"2024-05-20 06:00",,0.3,27.3,37,1,120.967903,23.968842,72
復興,高雄市,81,細懸浮微粒,普通,1.2,0.39,31.2,38.0,42,27,12.2,13.4,1.1,1.1,129,"2024-05-20 06:00",,0.3,27.5,44,1,120.312017,22.608711,71
永和,新北市,26,,良好,1.1,0.22,26.3,28.7,4,3,5.2,6.1,0.9,0.8,118,"2024-05-20 06:00",,0.2,2.6,3,0,121.516306,25.017,70
竹山,南投縣,64,細懸浮微粒,普通,0.7,0.2,8.3,14.9,23,17,8.6,9.7,1,0.6,196,"2024-05-20 06:00",,0.2,20.8,26,1,120.677306,23.756389,69
中壢,桃園市,24,,良好,1.6,0.62,12.9,16.2,14,4,12.6,23.5,10.8,0.2,237,"2024-05-20 06:00",,0.5,7.4,14,1,121.221667,24.953278,68
三重,新北市,22,,良好,1,0.33,21.7,23.0,6,4,13.3,19.6,6.3,-,-,"2024-05-20 06:00",,0.3,3.8,6,0,121.493806,25.072611,67
冬山,宜蘭縣,20,,良好,0.1,0.17,10.3,11.0,14,8,3,3.9,0.8,0.9,292,"2024-05-20 06:00",,0.2,6.3,14,0,121.792928,24.632203,66
宜蘭,宜蘭縣,20,,良好,2.1,0.15,12,22.7,10,0,4.3,5.2,0.8,0.9,330,"2024-05-20 06:00",,0.1,3.2,9,1,121.746394,24.747917,65
陽明,臺北市,32,,良好,1.6,0.15,37,35.1,6,0,1,1.5,0.5,1.4,200,"2024-05-20 06:00",,0.1,2.1,3,0,121.529583,25.182722,64
花蓮,花蓮縣,29,,良好,0.7,0.18,13.9,16.4,9,9,2,3.2,1.2,1.3,246,"2024-05-20 06:00",,0.2,8.9,12,0,121.599769,23.971306,63
臺東,臺東縣,25,,良好,0.3,0.14,23.2,27.4,17,5,1.5,1.7,0.2,0.2,322,"2024-05-20 06:00",,0.1,3.4,13,0,121.15045,22.755358,62
恆春,屏東縣,35,,良好,1,0.13,36.7,38.4,9,9,0.8,1.5,0.6,7.2,40,"2024-05-20 06:00",,0.1,5,7,0,120.788928,21.958069,61
潮州,屏東縣,66,細懸浮微粒,普通,1.1,0.26,22.1,32.8,35,18,4.7,5.5,0.7,0.5,53,"2024-05-20 06:00",,0.2,21.5,39,2,120.561175,22.523108,60
屏東,屏東縣,67,細懸浮微粒,普通,1.3,0.36,29.1,38.0,44,23,7.6,8.2,0.6,1.7,352,"2024-05-20 06:00",,0.3,22,44,1,120.488033,22.673081,59
小港,高雄市,74,細懸浮微粒,普通,1.5,0.35,24.1,34.4,44,30,16.4,17.3,0.8,1.1,26,"2024-05-20 06:00",,0.3,25,41,2,120.337736,22.565833,58
前鎮,高雄市,80,細懸浮微粒,普通,2.4,0.44,26.2,36.4,52,32,16.2,17.3,1.1,0.3,30,"2024-05-20 06:00",,0.3,27.1,46,2,120.30833356,22.6044507,57
前金,高雄市,85,細懸浮微粒,普通,1.2,0.34,39.5,41.6,47,25,8.8,9.4,0.6,0.7,331,"2024-05-20 06:00",,0.3,29.4,63,1,120.28676111,22.63390278,56
左營,高雄市,113,細懸浮微粒,對敏感族群不健康,2,0.63,21.1,32.8,74,38,17.9,18.7,0.8,0.9,20,"2024-05-20 06:00",,0.4,40,72,1,120.292917,22.674861,54
楠梓,高雄市,69,細懸浮微粒,普通,1.1,0.33,19.4,32.9,48,23,20.8,21.8,1,0.2,63,"2024-05-20 06:00",,0.3,22.8,49,1,120.328289,22.733667,53
林園,高雄市,61,細懸浮微粒,普通,0.9,0.29,26,48.3,62,23,8,8.2,0.2,0.7,43,"2024-05-20 06:00",,0.2,19.7,48,1,120.41175,22.4795,52
大寮,高雄市,71,細懸浮微粒,普通,1.2,0.31,21.1,37.6,56,30,11.9,12.6,0.6,1,63,"2024-05-20 06:00",,0.2,23.8,46,2,120.425311,22.56413611,51
鳳山,高雄市,68,細懸浮微粒,普通,1.7,0.33,32.1,35.1,43,17,8.6,9.1,0.5,0.3,71,"2024-05-20 06:00",,0.3,22.6,45,1,120.357422,22.628126,50
仁武,高雄市,84,細懸浮微粒,普通,1.8,0.29,36.4,37.1,45,24,10,10.5,0.4,1.2,80,"2024-05-20 06:00",,0.3,29,47,1,120.332631,22.689056,49
橋頭,高雄市,93,細懸浮微粒,普通,2.8,0.31,23.2,30.8,45,30,12.8,13.4,0.5,0.8,58,"2024-05-20 06:00",,0.3,32.7,52,2,120.305689,22.757506,48
美濃,高雄市,60,細懸浮微粒,普通,0.8,0.29,32.6,38.6,31,21,5.1,5.5,0.4,0.7,54,"2024-05-20 06:00",,0.3,19.2,32,1,120.530542,22.883583,47
臺南,臺南市,117,細懸浮微粒,對敏感族群不健康,2.5,0.38,18.3,30.5,84,56,16.1,17.1,0.9,0.2,352,"2024-05-20 06:00",,0.3,41.8,66,1,120.21947897,22.98928311,46
安南,臺南市,113,細懸浮微粒,對敏感族群不健康,1.1,0.35,8,22.8,75,38,23.7,25,1.2,0.3,319,"2024-05-20 06:00",,0.3,40,71,1,120.2175,23.048197,45
善化,臺南市,116,細懸浮微粒,對敏感族群不健康,1.1,0.36,10.9,19.4,79,37,10.3,11.1,0.8,0.9,34,"2024-05-20 06:00",,0.3,41.4,75,1,120.29740529,23.11337642,44
新營,臺南市,93,細懸浮微粒,普通,1.2,0.32,9.3,20.2,69,30,13.8,15.1,1.2,0.3,31,"2024-05-20 06:00",,0.3,32.6,68,2,120.31725,23.305633,43
嘉義,嘉義市,97,細懸浮微粒,普通,51.3,0.39,14.8,21.3,80,49,13.9,15.1,1.1,0.8,81,"2024-05-20 06:00",,0.3,34.2,50,5,120.44125148,23.46477865,42
臺西,雲林縣,33,,良好,0.6,0.16,28.5,25.8,31,8,6.9,7.4,0.5,2.3,12,"2024-05-20 06:00",,0.1,9.7,33,1,120.19933333,23.702175,41
朴子,嘉義縣,59,細懸浮微粒,普通,0.8,0.19,23.4,22.0,34,12,7.1,8.1,0.9,0.8,342,"2024-05-20 06:00",,0.2,18.7,40,2,120.2478,23.46538,40
新港,嘉義縣,83,細懸浮微粒,普通,1.8,0.24,16.7,19.4,50,22,7.5,8.4,0.9,0.9,321,"2024-05-20 06:00",,0.2,28.5,55,2,120.345531,23.554839,39
崙背,雲林縣,79,細懸浮微粒,普通,0.7,0.35,4,13.4,63,42,9.8,11.3,1.5,0.3,264,"2024-05-20 06:00",,0.2,26.7,49,1,120.348742,23.757547,38
斗六,雲林縣,72,細懸浮微粒,普通,1.2,0.22,11.8,17.8,22,14,8.3,9.6,1.2,0.7,35,"2024-05-20 06:00",,0.3,24.2,40,2,120.544994,23.711853,37
南投,南投縣,66,細懸浮微粒,普通,0.5,0.26,12.2,18.9,33,21,7.7,8.8,1,0.4,133,"2024-05-20 06:00",,0.2,21.6,35,0,120.685306,23.913,36
二林,彰化縣,94,細懸浮微粒,普通,1.6,0.34,4.2,9.9,62,36,8.8,9.9,1,0.6,266,"2024-05-20 06:00",,0.2,33.1,56,2,120.409653,23.925175,35
線西,彰化縣,55,細懸浮微粒,普通,0.9,0.38,14.8,22.6,45,29,16.5,17.5,0.9,2.1,23,"2024-05-20 06:00",,0.2,17.2,40,1,120.469061,24.131672,34
彰化,彰化縣,80,細懸浮微粒,普通,1.5,0.39,17.8,24.6,43,24,11.6,12.9,1.3,1.2,10,"2024-05-20 06:00",,0.3,27.2,47,2,120.541519,24.066,33
西屯,臺中市,86,細懸浮微粒,普通,1.2,0.42,12.7,24.2,53,31,20.1,21.3,1.1,1.2,26,"2024-05-20 06:00",,0.4,29.6,48,1,120.616917,24.162197,32
忠明,臺中市,77,細懸浮微粒,普通,1.1,0.43,24.7,34.6,44,26,14.5,15.9,1.3,0.5,42,"2024-05-20 06:00",,0.4,25.9,42,1,120.641092,24.151958,31
大里,臺中市,80,細懸浮微粒,普通,1,0.42,11.9,20.7,42,29,11.7,12.2,0.5,0.8,236,"2024-05-20 06:00",,0.3,27.2,41,1,120.67844444,24.09961111,30
沙鹿,臺中市,82,細懸浮微粒,普通,1,0.44,11.5,24.1,48,34,20.9,22.3,1.4,1.5,28,"2024-05-20 06:00",,0.4,28.2,46,1,120.568794,24.225628,29
豐原,臺中市,76,細懸浮微粒,普通,0.4,0.37,20.3,32.4,36,26,8,9.1,1.1,1.4,58,"2024-05-20 06:00",,0.3,25.6,39,1,120.74252414,24.25699731,28
三義,苗栗縣,62,細懸浮微粒,普通,1,0.27,35.2,34.4,26,21,2.5,3.5,1,0.8,27,"2024-05-20 06:00",,0.2,19.8,28,1,120.75956754,24.38248443,27
苗栗,苗栗縣,65,細懸浮微粒,普通,1.1,0.21,17.2,30.6,21,17,9.8,11.2,1.4,1.4,177,"2024-05-20 06:00",,0.2,21.2,26,1,120.82011468,24.56499183,26
